monthly_inventory_id,product__product_id,inventory_month,monthly_quantity_eom,wdf__client_id,monthly_quantity_bom,date
M-K00Q8OHK,P-Q0V5HRZM,2022-09-01,2013.0,merchant__clothing,2071.0,2022-09-01 00:00:00.000
M-NMFQ9K11,P-Z4S8WKWL,2022-11-01,985.0,merchant__electronics,985.0,2022-11-01 00:00:00.000
M-I0KF7ZNA,P-QLTVCLVI,2022-08-01,1889.0,merchant__clothing,1915.0,2022-08-01 00:00:00.000
M-AA7GA3NL,P-F2TJEYP5,2024-12-01,597.0,merchant__clothing,636.0,2024-12-01 00:00:00.000
M-D6DZDU36,P-FBIWQ337,2024-05-01,753.0,merchant__clothing,809.0,2024-05-01 00:00:00.000
M-MLQL0YX7,P-FLJC8ZF6,2022-01-01,10123.0,merchant__electronics,10346.0,2022-01-01 00:00:00.000
M-OYX1OVQU,P-TMFDHTNI,2024-01-01,439.0,merchant__electronics,439.0,2024-01-01 00:00:00.000
M-NTSDP57E,P-EOPE7IHA,2023-01-01,585.0,merchant__bigboxretailer,585.0,2023-01-01 00:00:00.000
M-MP1V5EW6,P-3ZHF3Q97,2022-06-01,1746.0,merchant__clothing,1779.0,2022-06-01 00:00:00.000
M-OBNT3PZ7,P-HP2GUQIM,2024-06-01,337.0,merchant__electronics,337.0,2024-06-01 00:00:00.000
M-E37MUTTU,P-I82KT6GS,2024-08-01,494.0,merchant__electronics,494.0,2024-08-01 00:00:00.000
M-7ZEVBE6O,P-6NMK0E10,2023-02-01,755.0,merchant__bigboxretailer,755.0,2023-02-01 00:00:00.000
M-URTVR0MK,P-6R63U2JU,2023-04-01,547.0,merchant__clothing,547.0,2023-04-01 00:00:00.000
M-G7HMVPVG,P-FEA649UJ,2021-12-01,2396.0,merchant__clothing,2441.0,2021-12-01 00:00:00.000
M-CYBFED3K,P-FQE6KSM0,2024-06-01,898.0,merchant__electronics,898.0,2024-06-01 00:00:00.000
M-PLQ9YY3N,P-KHZOEJGR,2024-01-01,595.0,merchant__bigboxretailer,595.0,2024-01-01 00:00:00.000
M-860UWP5A,P-88I28DAN,2021-12-01,496.0,merchant__bigboxretailer,496.0,2021-12-01 00:00:00.000
M-23MZIUNH,P-X5JEKM0B,2021-12-01,276.0,merchant__bigboxretailer,276.0,2021-12-01 00:00:00.000
M-YWFTPVKQ,P-2P3LQ8WQ,2022-08-01,633.0,merchant__bigboxretailer,633.0,2022-08-01 00:00:00.000
M-S0HEU0E9,P-ARA49TZS,2024-06-01,2146.0,merchant__bigboxretailer,2202.0,2024-06-01 00:00:00.000
M-F40HHA42,P-BQUWMGGX,2024-01-01,450.0,merchant__clothing,450.0,2024-01-01 00:00:00.000
M-HIP9TIW6,P-ZN1HH8N5,2023-04-01,1588.0,merchant__clothing,1628.0,2023-04-01 00:00:00.000
M-R5BXIEAY,P-2P3LQ8WQ,2023-08-01,1901.0,merchant__clothing,1944.0,2023-08-01 00:00:00.000
M-JWAI66G2,P-R80WGNC9,2023-05-01,1030.0,merchant__clothing,1090.0,2023-05-01 00:00:00.000
M-GO3O4FPO,P-9GDEYYQC,2023-10-01,1323.0,merchant__clothing,1370.0,2023-10-01 00:00:00.000
M-NHAP99B1,P-Q0V5HRZM,2024-02-01,943.0,merchant__bigboxretailer,943.0,2024-02-01 00:00:00.000
M-C4F8ZAV3,P-I82KT6GS,2022-05-01,4693.0,merchant__bigboxretailer,4812.0,2022-05-01 00:00:00.000
M-QL9E6KP8,P-D1XDPQSF,2023-11-01,5320.0,merchant__electronics,5551.0,2023-11-01 00:00:00.000
M-FGT2WWJM,P-1FGKWX2V,2024-09-01,419.0,merchant__clothing,419.0,2024-09-01 00:00:00.000
M-IL91RYQR,P-1GOR71BN,2022-12-01,694.0,merchant__bigboxretailer,694.0,2022-12-01 00:00:00.000
M-60H99WHG,P-BQUWMGGX,2024-10-01,2007.0,merchant__bigboxretailer,2070.0,2024-10-01 00:00:00.000
M-F7PZG3JS,P-QLTVCLVI,2024-03-01,485.0,merchant__electronics,485.0,2024-03-01 00:00:00.000
M-9BGYHFIX,P-VVRTR13E,2023-09-01,1269.0,merchant__clothing,1298.0,2023-09-01 00:00:00.000
M-SJQ0MUWE,P-NCFZW74X,2023-10-01,354.0,merchant__electronics,354.0,2023-10-01 00:00:00.000
M-3B1A2W9M,P-24XYAMNJ,2024-07-01,1532.0,merchant__bigboxretailer,1640.0,2024-07-01 00:00:00.000
M-XOQFPGBT,P-VIJEYOYB,2024-05-01,1997.0,merchant__bigboxretailer,2101.0,2024-05-01 00:00:00.000
M-DCHP0DAJ,P-YS1Q5YHK,2023-04-01,257.0,merchant__electronics,257.0,2023-04-01 00:00:00.000
M-S4Z0DA02,P-Z4S8WKWL,2022-01-01,2166.0,merchant__clothing,2207.0,2022-01-01 00:00:00.000
M-IWP5RJZR,P-9GDEYYQC,2022-07-01,8868.0,merchant__electronics,9088.0,2022-07-01 00:00:00.000
M-DT29ED1F,P-FVCDEIME,2022-04-01,121.0,merchant__bigboxretailer,121.0,2022-04-01 00:00:00.000
M-E5I5T08P,P-CYKBPXIA,2022-01-01,326.0,merchant__clothing,326.0,2022-01-01 00:00:00.000
M-JCOR5W53,P-ARA49TZS,2024-09-01,1905.0,merchant__bigboxretailer,2001.0,2024-09-01 00:00:00.000
M-JXNX2FI1,P-RC9I1YFM,2024-04-01,759.0,merchant__electronics,759.0,2024-04-01 00:00:00.000
M-CPZNP8PA,P-D1XDPQSF,2024-08-01,1147.0,merchant__clothing,1223.0,2024-08-01 00:00:00.000
M-0TYT7LKK,P-2P3LQ8WQ,2024-07-01,908.0,merchant__electronics,908.0,2024-07-01 00:00:00.000
M-4HLCDS2R,P-14Z846TC,2024-12-01,10.0,merchant__clothing,10.0,2024-12-01 00:00:00.000
M-9LF8RBHC,P-3Z3UNUJF,2023-09-01,607.0,merchant__bigboxretailer,607.0,2023-09-01 00:00:00.000
M-SAITGMFJ,P-M0PIJU56,2021-12-01,549.0,merchant__electronics,549.0,2021-12-01 00:00:00.000
M-LHZKLJ2O,P-WEHJV5MG,2022-03-01,4990.0,merchant__bigboxretailer,5077.0,2022-03-01 00:00:00.000
M-IMOVHV6V,P-QLTVCLVI,2023-01-01,1642.0,merchant__clothing,1696.0,2023-01-01 00:00:00.000
M-8E5KQ8DM,P-86UWICUH,2024-12-01,1164.0,merchant__clothing,1204.0,2024-12-01 00:00:00.000
M-Z6BEVPU1,P-1GOR71BN,2024-08-01,530.0,merchant__electronics,530.0,2024-08-01 00:00:00.000
M-6TSP45WL,P-Z4S8WKWL,2022-10-01,723.0,merchant__bigboxretailer,723.0,2022-10-01 00:00:00.000
M-6XPNZZHC,P-UB0JXL3L,2022-06-01,4249.0,merchant__bigboxretailer,4337.0,2022-06-01 00:00:00.000
M-6Q15G1WO,P-2P3LQ8WQ,2023-01-01,908.0,merchant__electronics,908.0,2023-01-01 00:00:00.000
M-H9KCAIU4,P-ZN1HH8N5,2024-03-01,1245.0,merchant__clothing,1270.0,2024-03-01 00:00:00.000
M-4QUV95VN,P-R80WGNC9,2023-04-01,1090.0,merchant__clothing,1131.0,2023-04-01 00:00:00.000
M-C95WSBHD,P-GLYGF0FD,2023-02-01,93.0,merchant__bigboxretailer,93.0,2023-02-01 00:00:00.000
M-HNECDRRG,P-L5A1FDV2,2024-08-01,187.0,merchant__electronics,187.0,2024-08-01 00:00:00.000
M-QCA8KHOP,P-WI0WGQ0C,2024-10-01,479.0,merchant__clothing,492.0,2024-10-01 00:00:00.000
M-6E25JS1V,P-2P3LQ8WQ,2022-06-01,2328.0,merchant__clothing,2383.0,2022-06-01 00:00:00.000
M-U6F57GP0,P-JM1OCRS6,2024-03-01,4243.0,merchant__electronics,4424.0,2024-03-01 00:00:00.000
M-EOZU2QZ2,P-8BHI76F5,2024-08-01,3321.0,merchant__electronics,3531.0,2024-08-01 00:00:00.000
M-GNHDKOJX,P-CYKBPXIA,2023-02-01,500.0,merchant__electronics,500.0,2023-02-01 00:00:00.000
M-F83QME7X,P-TMFDHTNI,2022-02-01,870.0,merchant__clothing,870.0,2022-02-01 00:00:00.000
M-GW3RS70C,P-6RJFHPGV,2023-12-01,443.0,merchant__bigboxretailer,443.0,2023-12-01 00:00:00.000
M-60PAA4WG,P-FLJC8ZF6,2023-09-01,3101.0,merchant__bigboxretailer,3180.0,2023-09-01 00:00:00.000
M-GCXV0RWZ,P-2P3LQ8WQ,2024-03-01,633.0,merchant__bigboxretailer,633.0,2024-03-01 00:00:00.000
M-MSI2QHGH,P-Y2RWSLCK,2022-01-01,4851.0,merchant__bigboxretailer,5007.0,2022-01-01 00:00:00.000
M-JHSY327K,P-GJNTTNBZ,2024-12-01,1351.0,merchant__bigboxretailer,1415.0,2024-12-01 00:00:00.000
M-XZB616JE,P-QLTVCLVI,2023-04-01,1532.0,merchant__clothing,1557.0,2023-04-01 00:00:00.000
M-2C47OZDV,P-7HFAJIE8,2023-12-01,326.0,merchant__bigboxretailer,326.0,2023-12-01 00:00:00.000
M-PEAVUYGS,P-24XYAMNJ,2023-04-01,304.0,merchant__clothing,304.0,2023-04-01 00:00:00.000
M-30CWTO1I,P-JM1OCRS6,2023-10-01,5212.0,merchant__electronics,5421.0,2023-10-01 00:00:00.000
M-0N7DVYJE,P-Z1Q1R8RB,2023-02-01,748.0,merchant__clothing,748.0,2023-02-01 00:00:00.000
M-2Z0CH6TH,P-1KUMBXBO,2024-10-01,1529.0,merchant__bigboxretailer,1671.0,2024-10-01 00:00:00.000
M-I40ZJVTJ,P-AJ2G8KSW,2024-04-01,1101.0,merchant__clothing,1176.0,2024-04-01 00:00:00.000
M-GTK9OEFK,P-X5JEKM0B,2022-03-01,9504.0,merchant__electronics,9682.0,2022-03-01 00:00:00.000
M-ULR4FBVL,P-FVCDEIME,2024-01-01,1660.0,merchant__clothing,1676.0,2024-01-01 00:00:00.000
M-VKGY400K,P-WEHJV5MG,2024-12-01,2355.0,merchant__electronics,2578.0,2024-12-01 00:00:00.000
M-OMI2ZTI6,P-DU8MH4NR,2024-01-01,211.0,merchant__bigboxretailer,211.0,2024-01-01 00:00:00.000
M-Y66SPQYX,P-FQE6KSM0,2022-10-01,692.0,merchant__bigboxretailer,692.0,2022-10-01 00:00:00.000
M-AP6CLRZ4,P-7ETK3T3N,2022-12-01,312.0,merchant__bigboxretailer,312.0,2022-12-01 00:00:00.000
M-96AQ7RBY,P-6RJFHPGV,2021-12-01,2161.0,merchant__clothing,2182.0,2021-12-01 00:00:00.000
M-DO5Y3A7F,P-EG3YJ338,2023-06-01,1734.0,merchant__clothing,1755.0,2023-06-01 00:00:00.000
M-44VVI9L5,P-3KZWUNVC,2021-10-01,17.0,merchant__clothing,17.0,2021-10-01 00:00:00.000
M-W1MX0348,P-IVPJAWWH,2024-03-01,166.0,merchant__bigboxretailer,166.0,2024-03-01 00:00:00.000
M-VOWWBW8R,P-6CGMXPQW,2023-04-01,334.0,merchant__bigboxretailer,334.0,2023-04-01 00:00:00.000
M-CF9SMMG8,P-1FGKWX2V,2022-10-01,419.0,merchant__clothing,419.0,2022-10-01 00:00:00.000
M-0K167QN0,P-2COKN5Z7,2023-12-01,842.0,merchant__clothing,842.0,2023-12-01 00:00:00.000
M-FFCN15MO,P-F2TJEYP5,2024-06-01,846.0,merchant__bigboxretailer,846.0,2024-06-01 00:00:00.000
M-6RC9MHAA,P-PSGTPT0C,2022-11-01,4129.0,merchant__bigboxretailer,4215.0,2022-11-01 00:00:00.000
M-GJLJ2RL0,P-JM1OCRS6,2023-01-01,214.0,merchant__clothing,214.0,2023-01-01 00:00:00.000
M-8GSQ2BGX,P-41V30DW4,2022-08-01,4291.0,merchant__bigboxretailer,4471.0,2022-08-01 00:00:00.000
M-V2RW0OSU,P-VVRTR13E,2022-07-01,450.0,merchant__electronics,450.0,2022-07-01 00:00:00.000
M-HS2S1WGE,P-EOPE7IHA,2022-03-01,585.0,merchant__bigboxretailer,585.0,2022-03-01 00:00:00.000
M-DN806ITL,P-0H1EWXEB,2023-05-01,226.0,merchant__clothing,226.0,2023-05-01 00:00:00.000
M-MD9BABBX,P-EG3YJ338,2021-10-01,2429.0,merchant__clothing,2457.0,2021-10-01 00:00:00.000
M-5RQFEROR,P-9GDEYYQC,2023-08-01,6231.0,merchant__electronics,6436.0,2023-08-01 00:00:00.000
M-LKSPB9N2,P-6R63U2JU,2022-11-01,255.0,merchant__electronics,255.0,2022-11-01 00:00:00.000
M-UVS9QEBB,P-1FGKWX2V,2022-01-01,838.0,merchant__electronics,838.0,2022-01-01 00:00:00.000
M-SWOX5PQR,P-I82KT6GS,2022-07-01,4510.0,merchant__bigboxretailer,4612.0,2022-07-01 00:00:00.000
M-6A1B8GBL,P-88I28DAN,2021-10-01,10552.0,merchant__electronics,10831.0,2021-10-01 00:00:00.000
M-BZ58RUR4,P-ARA49TZS,2022-10-01,8212.0,merchant__electronics,8427.0,2022-10-01 00:00:00.000
M-OWKY3GEM,P-2P3LQ8WQ,2024-08-01,633.0,merchant__bigboxretailer,633.0,2024-08-01 00:00:00.000
M-EGT64ZXP,P-3Z3UNUJF,2023-01-01,732.0,merchant__electronics,732.0,2023-01-01 00:00:00.000
M-D83WC5U2,P-Z1Q1R8RB,2023-07-01,816.0,merchant__electronics,816.0,2023-07-01 00:00:00.000
M-KEDB76WA,P-GEN70VB8,2023-03-01,1555.0,merchant__clothing,1565.0,2023-03-01 00:00:00.000
M-0TMFNVRY,P-JZNBOAO0,2022-07-01,295.0,merchant__electronics,295.0,2022-07-01 00:00:00.000
M-Z05S12P4,P-6BW9THKE,2023-04-01,233.0,merchant__electronics,233.0,2023-04-01 00:00:00.000
M-V8YXC3A5,P-ZN1HH8N5,2024-07-01,1085.0,merchant__clothing,1137.0,2024-07-01 00:00:00.000
M-FTITZSXR,P-0H1EWXEB,2023-11-01,185.0,merchant__electronics,185.0,2023-11-01 00:00:00.000
M-G4DGYTX7,P-7O91ZPJP,2023-02-01,1937.0,merchant__clothing,1942.0,2023-02-01 00:00:00.000
M-D8XJ6HHC,P-JM1OCRS6,2024-04-01,2296.0,merchant__bigboxretailer,2374.0,2024-04-01 00:00:00.000
M-N1V8KBU1,P-ANQV2M79,2024-03-01,425.0,merchant__clothing,425.0,2024-03-01 00:00:00.000
M-LUEL6C2M,P-HP2GUQIM,2024-10-01,596.0,merchant__bigboxretailer,596.0,2024-10-01 00:00:00.000
M-76X0Y4FR,P-09HVI1I7,2024-04-01,941.0,merchant__clothing,976.0,2024-04-01 00:00:00.000
M-2ZS3Y30L,P-CPDTNDJE,2022-08-01,4522.0,merchant__bigboxretailer,4638.0,2022-08-01 00:00:00.000
M-OEGL8TCG,P-CPDTNDJE,2024-07-01,1378.0,merchant__clothing,1396.0,2024-07-01 00:00:00.000
M-LQ6GDHO1,P-FQE6KSM0,2023-04-01,898.0,merchant__electronics,898.0,2023-04-01 00:00:00.000
M-57IM3BOF,P-VZYM7XLO,2023-04-01,862.0,merchant__electronics,862.0,2023-04-01 00:00:00.000
M-CKBFS48G,P-MHEIN6RB,2022-06-01,2342.0,merchant__clothing,2377.0,2022-06-01 00:00:00.000
M-5DJOOKJ8,P-X5JEKM0B,2022-11-01,276.0,merchant__bigboxretailer,276.0,2022-11-01 00:00:00.000
M-PTVLU9CF,P-9GDEYYQC,2022-07-01,768.0,merchant__bigboxretailer,768.0,2022-07-01 00:00:00.000
M-BA8UGNA3,P-Y2RWSLCK,2023-08-01,3046.0,merchant__bigboxretailer,3152.0,2023-08-01 00:00:00.000
M-WGGHT5MA,P-TMFDHTNI,2022-01-01,5718.0,merchant__bigboxretailer,5830.0,2022-01-01 00:00:00.000
M-N3QS8MNV,P-I82KT6GS,2023-03-01,3643.0,merchant__bigboxretailer,3729.0,2023-03-01 00:00:00.000
M-J08FJW4M,P-6CGMXPQW,2023-12-01,838.0,merchant__electronics,838.0,2023-12-01 00:00:00.000
M-F4V8O8RE,P-L5A1FDV2,2024-06-01,187.0,merchant__electronics,187.0,2024-06-01 00:00:00.000
M-BTCHOW3X,P-FLJC8ZF6,2022-01-01,921.0,merchant__clothing,921.0,2022-01-01 00:00:00.000
M-VY682LUH,P-7ETK3T3N,2024-01-01,917.0,merchant__clothing,971.0,2024-01-01 00:00:00.000
M-DJMXSPH9,P-1GOR71BN,2022-12-01,1895.0,merchant__clothing,1930.0,2022-12-01 00:00:00.000
M-8HITSZGY,P-KH5AMEZT,2024-08-01,499.0,merchant__clothing,499.0,2024-08-01 00:00:00.000
M-K84I5YZ3,P-Z4S8WKWL,2024-02-01,1336.0,merchant__clothing,1384.0,2024-02-01 00:00:00.000
M-4CBY5W3Y,P-VP08CDK1,2023-05-01,630.0,merchant__electronics,630.0,2023-05-01 00:00:00.000
M-HAUCT1WT,P-6BW9THKE,2024-12-01,233.0,merchant__electronics,233.0,2024-12-01 00:00:00.000
M-15A5KMNB,P-09HVI1I7,2023-04-01,6849.0,merchant__electronics,7050.0,2023-04-01 00:00:00.000
M-WCVVNTDJ,P-Q0V5HRZM,2023-12-01,943.0,merchant__bigboxretailer,943.0,2023-12-01 00:00:00.000
M-800DXK2C,P-EG3YJ338,2022-12-01,42.0,merchant__electronics,42.0,2022-12-01 00:00:00.000
M-GVSOVRG7,P-2P3LQ8WQ,2022-08-01,908.0,merchant__electronics,908.0,2022-08-01 00:00:00.000
M-CJQPW8U3,P-VZYM7XLO,2023-07-01,862.0,merchant__electronics,862.0,2023-07-01 00:00:00.000
M-0MDATE4I,P-Q05V2UBU,2022-02-01,58.0,merchant__bigboxretailer,58.0,2022-02-01 00:00:00.000
M-DBY9D94D,P-L5A1FDV2,2022-10-01,1260.0,merchant__clothing,1296.0,2022-10-01 00:00:00.000
M-R8A739BR,P-7YGKX2EQ,2023-04-01,6959.0,merchant__electronics,7149.0,2023-04-01 00:00:00.000
M-H9V6SVR7,P-KH5AMEZT,2023-04-01,3083.0,merchant__bigboxretailer,3211.0,2023-04-01 00:00:00.000
M-3S5OE4J6,P-Y2RWSLCK,2022-05-01,769.0,merchant__clothing,769.0,2022-05-01 00:00:00.000
M-59NETWXL,P-8BHI76F5,2023-08-01,2745.0,merchant__bigboxretailer,2866.0,2023-08-01 00:00:00.000
M-MYYPJXSB,P-6BW9THKE,2023-03-01,628.0,merchant__clothing,628.0,2023-03-01 00:00:00.000
M-8U00SN4C,P-6CGMXPQW,2023-10-01,838.0,merchant__electronics,838.0,2023-10-01 00:00:00.000
M-6RMSVZ19,P-2COKN5Z7,2023-05-01,443.0,merchant__electronics,443.0,2023-05-01 00:00:00.000
M-9FCJ2LLG,P-Z4S8WKWL,2022-05-01,985.0,merchant__electronics,985.0,2022-05-01 00:00:00.000
M-QPUM0IJC,P-FLJC8ZF6,2022-02-01,4909.0,merchant__bigboxretailer,4993.0,2022-02-01 00:00:00.000
M-WEKRIBFA,P-FLJC8ZF6,2024-03-01,2477.0,merchant__bigboxretailer,2584.0,2024-03-01 00:00:00.000
M-8XUNSR7O,P-X5JEKM0B,2024-03-01,1336.0,merchant__clothing,1394.0,2024-03-01 00:00:00.000
M-BC5HP7MW,P-VZYM7XLO,2024-10-01,862.0,merchant__electronics,862.0,2024-10-01 00:00:00.000
M-0DARUCEL,P-ZN1HH8N5,2023-03-01,1628.0,merchant__clothing,1657.0,2023-03-01 00:00:00.000
M-L89LWUGN,P-R80WGNC9,2022-06-01,404.0,merchant__bigboxretailer,404.0,2022-06-01 00:00:00.000
M-VDDAN10C,P-RUWT9IQL,2024-03-01,875.0,merchant__electronics,875.0,2024-03-01 00:00:00.000
M-XMECB9WW,P-86UWICUH,2022-07-01,2319.0,merchant__clothing,2375.0,2022-07-01 00:00:00.000
M-6OMGKLLS,P-6CGMXPQW,2024-08-01,707.0,merchant__clothing,736.0,2024-08-01 00:00:00.000
M-BW9J5HDW,P-Y1E6PTO7,2023-03-01,39.0,merchant__clothing,39.0,2023-03-01 00:00:00.000
M-5UHGNRMD,P-VIJEYOYB,2024-03-01,2231.0,merchant__bigboxretailer,2306.0,2024-03-01 00:00:00.000
M-FA2MTZD1,P-UB0JXL3L,2024-04-01,348.0,merchant__clothing,348.0,2024-04-01 00:00:00.000
M-RZ6LXCMZ,P-2COKN5Z7,2024-03-01,842.0,merchant__clothing,842.0,2024-03-01 00:00:00.000
M-41XT5TUG,P-L5A1FDV2,2022-04-01,1472.0,merchant__clothing,1518.0,2022-04-01 00:00:00.000
M-WHMYMKQD,P-QLTVCLVI,2023-03-01,347.0,merchant__bigboxretailer,347.0,2023-03-01 00:00:00.000
M-VF9A0Q15,P-L5A1FDV2,2022-10-01,187.0,merchant__electronics,187.0,2022-10-01 00:00:00.000
M-70AK9N01,P-AJ2G8KSW,2023-08-01,301.0,merchant__bigboxretailer,301.0,2023-08-01 00:00:00.000
M-AY1ZIFM3,P-4L2BPQDZ,2022-08-01,2079.0,merchant__clothing,2113.0,2022-08-01 00:00:00.000
M-VE6JBIJJ,P-3Z3UNUJF,2021-10-01,2452.0,merchant__clothing,2484.0,2021-10-01 00:00:00.000
M-HL740JSR,P-KH5AMEZT,2023-08-01,499.0,merchant__clothing,499.0,2023-08-01 00:00:00.000
M-4GE2LCYP,P-YS1Q5YHK,2022-04-01,4665.0,merchant__bigboxretailer,4811.0,2022-04-01 00:00:00.000
M-D31O24Y0,P-Q0V5HRZM,2022-09-01,943.0,merchant__bigboxretailer,943.0,2022-09-01 00:00:00.000
M-BS2AEHQE,P-RW6DH6EB,2022-03-01,538.0,merchant__electronics,538.0,2022-03-01 00:00:00.000
M-BLDU0TXP,P-L5A1FDV2,2023-12-01,767.0,merchant__clothing,848.0,2023-12-01 00:00:00.000
M-LMOEVWZ7,P-88I28DAN,2023-08-01,5801.0,merchant__electronics,6008.0,2023-08-01 00:00:00.000
M-QOK8IRWZ,P-Y2RWSLCK,2024-04-01,769.0,merchant__clothing,769.0,2024-04-01 00:00:00.000
M-JPIND2BF,P-DU8MH4NR,2024-04-01,211.0,merchant__bigboxretailer,211.0,2024-04-01 00:00:00.000
M-BXDIVJ3U,P-6BW9THKE,2024-10-01,1605.0,merchant__bigboxretailer,1708.0,2024-10-01 00:00:00.000
M-ZVP4P0QX,P-H8SRYPZ7,2022-04-01,9461.0,merchant__electronics,9608.0,2022-04-01 00:00:00.000
M-VGVPJKBO,P-3ZHF3Q97,2024-07-01,772.0,merchant__clothing,802.0,2024-07-01 00:00:00.000
M-YBO9TICX,P-M0PIJU56,2023-11-01,1227.0,merchant__clothing,1248.0,2023-11-01 00:00:00.000
M-RW35ICQ9,P-3QPJTNTV,2023-11-01,5187.0,merchant__electronics,5434.0,2023-11-01 00:00:00.000
M-01W8QNTR,P-RDU4ZGRH,2022-01-01,9969.0,merchant__electronics,10217.0,2022-01-01 00:00:00.000
M-7Z912NAO,P-VIJEYOYB,2022-08-01,4019.0,merchant__bigboxretailer,4099.0,2022-08-01 00:00:00.000
M-XRVTQFB1,P-RW6DH6EB,2022-01-01,421.0,merchant__bigboxretailer,421.0,2022-01-01 00:00:00.000
M-4MYQSEQG,P-QLTVCLVI,2023-09-01,347.0,merchant__bigboxretailer,347.0,2023-09-01 00:00:00.000
M-ZIJVNRJQ,P-HP2GUQIM,2023-02-01,596.0,merchant__bigboxretailer,596.0,2023-02-01 00:00:00.000
M-7D74JOXZ,P-MHEIN6RB,2023-09-01,3657.0,merchant__bigboxretailer,3740.0,2023-09-01 00:00:00.000
M-8UMOUIWX,P-1FGKWX2V,2023-04-01,3598.0,merchant__bigboxretailer,3686.0,2023-04-01 00:00:00.000
M-PH67RNOL,P-7O91ZPJP,2022-08-01,2097.0,merchant__clothing,2123.0,2022-08-01 00:00:00.000
M-OL2R7Y1H,P-24XYAMNJ,2023-07-01,2648.0,merchant__bigboxretailer,2798.0,2023-07-01 00:00:00.000
M-ZNEA80LQ,P-VZYM7XLO,2023-05-01,862.0,merchant__electronics,862.0,2023-05-01 00:00:00.000
M-CAO4704G,P-09HVI1I7,2024-12-01,666.0,merchant__clothing,695.0,2024-12-01 00:00:00.000
M-KXRA28BL,P-17VW055N,2022-08-01,233.0,merchant__clothing,233.0,2022-08-01 00:00:00.000
M-I5Y3OWAJ,P-WEHJV5MG,2021-11-01,428.0,merchant__clothing,428.0,2021-11-01 00:00:00.000
M-M8KVCM7Q,P-6BW9THKE,2023-09-01,628.0,merchant__clothing,628.0,2023-09-01 00:00:00.000
M-PADEE0WS,P-XU5MN3U7,2023-12-01,952.0,merchant__electronics,952.0,2023-12-01 00:00:00.000
M-UAI09WWO,P-CPDTNDJE,2023-01-01,325.0,merchant__electronics,325.0,2023-01-01 00:00:00.000
M-FLG4KPDB,P-CPDTNDJE,2024-12-01,1203.0,merchant__clothing,1224.0,2024-12-01 00:00:00.000
M-7047964G,P-YS1Q5YHK,2023-09-01,257.0,merchant__electronics,257.0,2023-09-01 00:00:00.000
M-95KUN9VN,P-KH5AMEZT,2023-09-01,2589.0,merchant__bigboxretailer,2656.0,2023-09-01 00:00:00.000
M-TS066H57,P-Z4S8WKWL,2024-06-01,723.0,merchant__bigboxretailer,723.0,2024-06-01 00:00:00.000
M-6EGHUWI3,P-6R63U2JU,2023-04-01,255.0,merchant__electronics,255.0,2023-04-01 00:00:00.000
M-G7SZL3R8,P-GEN70VB8,2022-10-01,1696.0,merchant__clothing,1747.0,2022-10-01 00:00:00.000
M-QIE8PRDN,P-Y2RWSLCK,2024-07-01,3375.0,merchant__electronics,3602.0,2024-07-01 00:00:00.000
M-FT9DXVXL,P-VIJEYOYB,2023-10-01,23.0,merchant__electronics,23.0,2023-10-01 00:00:00.000
M-EY55CY0Y,P-JM1OCRS6,2024-07-01,1963.0,merchant__bigboxretailer,2061.0,2024-07-01 00:00:00.000
M-6RLT5ZRX,P-TMFDHTNI,2023-10-01,870.0,merchant__clothing,870.0,2023-10-01 00:00:00.000
M-6HWNQJC1,P-3QPJTNTV,2023-10-01,1688.0,merchant__clothing,1708.0,2023-10-01 00:00:00.000
M-XM3HN8V2,P-70Q76OUV,2022-04-01,726.0,merchant__electronics,726.0,2022-04-01 00:00:00.000
M-MY03PNZB,P-8BHI76F5,2021-12-01,10395.0,merchant__electronics,10636.0,2021-12-01 00:00:00.000
M-L5KFHMKS,P-TMFDHTNI,2024-08-01,870.0,merchant__clothing,870.0,2024-08-01 00:00:00.000
M-CJQKGRHD,P-HP2GUQIM,2022-03-01,1994.0,merchant__clothing,2003.0,2022-03-01 00:00:00.000
M-I2FJJZV8,P-VVRTR13E,2023-12-01,995.0,merchant__bigboxretailer,995.0,2023-12-01 00:00:00.000
M-V0Z5CQJU,P-JZNBOAO0,2023-06-01,1748.0,merchant__clothing,1802.0,2023-06-01 00:00:00.000
M-ULU2TUQF,P-VZYM7XLO,2023-05-01,801.0,merchant__bigboxretailer,801.0,2023-05-01 00:00:00.000
M-BLTQZXH1,P-XU5MN3U7,2024-02-01,422.0,merchant__clothing,422.0,2024-02-01 00:00:00.000
M-Z396ELAW,P-17VW055N,2022-03-01,4815.0,merchant__bigboxretailer,4878.0,2022-03-01 00:00:00.000
M-LGUC7T21,P-JM1OCRS6,2021-12-01,214.0,merchant__clothing,214.0,2021-12-01 00:00:00.000
M-KEBH5UCF,P-ZN1HH8N5,2024-05-01,118.0,merchant__electronics,118.0,2024-05-01 00:00:00.000
M-JRRLXYKY,P-6NMK0E10,2024-08-01,380.0,merchant__electronics,380.0,2024-08-01 00:00:00.000
M-9G79QP2S,P-7ETK3T3N,2021-10-01,345.0,merchant__electronics,345.0,2021-10-01 00:00:00.000
M-379M21RH,P-3ZHF3Q97,2023-01-01,1387.0,merchant__clothing,1467.0,2023-01-01 00:00:00.000
M-L5KC4L4K,P-WI0WGQ0C,2023-09-01,3059.0,merchant__bigboxretailer,3160.0,2023-09-01 00:00:00.000
