return_id,order__order_id,product__product_id,customer__customer_id,return_unit_cost,return_unit_quantity,wdf__client_id,return_unit_paid_amount,date,return_date
R-W8Z9SMH5,O-M7O8XA1N,P-88I28DAN,C-9F2B9C3C,508.34,7.0,merchant__bigboxretailer,927.37,2025-01-26 01:12:17.000,2025-01-26 08:37:40.000
R-4XLWJ03G,O-00DCCQQ7,P-GLYGF0FD,C-PHDUMOLX,378.21,2.0,merchant__clothing,249.83,2025-01-26 14:06:30.000,2025-01-26 17:27:50.000
R-03X1LFAL,O-IVSOAC06,P-7O91ZPJP,C-TEA4HGD3,41.67,5.0,merchant__bigboxretailer,409.18,2025-01-26 22:03:10.000,2025-01-26 02:24:14.000
R-GQPBUHLQ,O-G0ZND64O,P-6BW9THKE,C-7SRLRU8I,188.91,3.0,merchant__electronics,219.44,2025-01-27 03:44:57.000,2025-01-27 19:56:06.000
R-7WE3QCTQ,O-0CS3R8TG,P-RDU4ZGRH,C-80XIVGVS,177.06,10.0,merchant__electronics,122.93,2025-01-27 09:41:30.000,2025-01-27 18:13:02.000
R-S6TI3VDT,O-28063X8N,P-FBIWQ337,C-UIN7ZJAB,16.59,6.0,merchant__electronics,459.04,2025-01-27 10:57:05.000,2025-01-27 07:12:56.000
R-BBQW7GBZ,O-BZ3AZGCB,P-6R63U2JU,C-W9KS3PKP,175.48,1.0,merchant__electronics,320.14,2025-01-28 06:50:48.000,2025-01-28 22:01:32.000
R-DS6NBSC6,O-WJ5GWTQ0,P-41V30DW4,C-DYNPI7RQ,373.1,2.0,merchant__bigboxretailer,313.62,2025-01-28 22:44:27.000,2025-01-28 04:22:27.000
R-UKER9BKH,O-Q329BBSW,P-1FGKWX2V,C-WSBW93YV,198.49,1.0,merchant__electronics,505.15,2025-01-28 19:59:55.000,2025-01-28 20:38:26.000
R-5NNVQHJM,O-BH53MSMF,P-JM1OCRS6,C-0EC1SB87,34.04,2.0,merchant__bigboxretailer,624.44,2025-01-28 01:02:07.000,2025-01-28 20:27:11.000
R-KSSHNHG0,O-ISCH1GVU,P-X5JEKM0B,C-V5FRFBMQ,181.16,2.0,merchant__bigboxretailer,296.09,2025-01-28 21:10:18.000,2025-01-28 23:42:04.000
R-RRF9K87G,O-M9DNBXO4,P-7YGKX2EQ,C-LWJDW1W4,11.59,7.0,merchant__bigboxretailer,243.25,2025-01-28 10:59:33.000,2025-01-28 13:45:06.000
R-TZ6DV168,O-EP40TK55,P-NCFZW74X,C-FEHBH0RH,30.86,2.0,merchant__bigboxretailer,33.85,2025-01-28 08:07:21.000,2025-01-28 06:31:09.000
R-9JWZ8ZL0,O-GL6K5J0P,P-2COKN5Z7,C-6OT3VS6M,222.5,6.0,merchant__clothing,912.85,2025-01-28 22:32:59.000,2025-01-28 11:13:58.000
R-DC0Z525U,O-5ANSUO21,P-FBIWQ337,C-PHDUMOLX,145.78,5.0,merchant__bigboxretailer,431.04,2025-01-28 08:52:51.000,2025-01-28 06:22:01.000
R-5QFGOG4U,O-Q9U2ZXNG,P-7O91ZPJP,C-Y8YNIQ04,318.53,4.0,merchant__bigboxretailer,419.86,2025-01-28 21:35:55.000,2025-01-28 08:18:56.000
R-QIO42WU0,O-KRJJLPJC,P-JM1OCRS6,C-9EHAF01N,6.57,6.0,merchant__bigboxretailer,461.46,2025-01-28 14:19:45.000,2025-01-28 19:12:55.000
R-39DEOEIG,O-LC0ALGAP,P-1FGKWX2V,C-61I5Q5FB,97.84,9.0,merchant__electronics,121.04,2025-01-28 05:35:27.000,2025-01-28 19:22:27.000
R-5SJ8ET3N,O-SJ92C9DC,P-VP08CDK1,C-FEHBH0RH,198.49,10.0,merchant__bigboxretailer,424.99,2025-01-28 07:40:15.000,2025-01-28 11:53:50.000
R-ND7WSFVW,O-36R53OZR,P-6BW9THKE,C-TKPLD4LP,130.63,6.0,merchant__electronics,610.21,2025-01-28 20:48:06.000,2025-01-28 09:28:46.000
R-1GQAY5I3,O-JE0RBINO,P-7YGKX2EQ,C-E3CQKVKY,47.9,2.0,merchant__electronics,822.66,2025-01-28 08:18:36.000,2025-01-28 00:50:41.000
R-ES7H99S7,O-H6PHU5F5,P-3KZWUNVC,C-UCJ44QZE,170.02,5.0,merchant__bigboxretailer,504.36,2025-01-28 23:31:04.000,2025-01-28 19:36:57.000
R-P81O9391,O-H28GPORK,P-ARA49TZS,C-NINIAOOM,37.73,9.0,merchant__bigboxretailer,82.68,2025-01-28 11:26:15.000,2025-01-28 23:34:27.000
R-U9GQIW22,O-Q67HBAMR,P-KH5AMEZT,C-AGJ6QP53,14.2,8.0,merchant__electronics,37.57,2025-01-28 13:17:27.000,2025-01-28 07:33:45.000
R-BAZD32IT,O-NPWARYVG,P-VIJEYOYB,C-UT5BGCL6,608.29,4.0,merchant__bigboxretailer,354.71,2025-01-29 09:39:16.000,2025-01-29 17:10:57.000
R-F8T3MI72,O-P1QDTKKI,P-8BHI76F5,C-T1E4F2F7,512.87,10.0,merchant__bigboxretailer,169.78,2025-01-29 17:58:58.000,2025-01-29 17:38:21.000
R-DUJAE93K,O-YJCH9XWZ,P-R80WGNC9,C-9DWRCH2J,508.34,9.0,merchant__electronics,249.06,2025-01-29 17:22:14.000,2025-01-29 00:47:00.000
R-XTF5DWDE,O-6B449DBE,P-JM1OCRS6,C-MPQA5ZDF,566.87,7.0,merchant__electronics,491.41,2025-01-29 06:39:11.000,2025-01-29 01:28:30.000
R-CLRMR70V,O-5WHIOIQS,P-KH5AMEZT,C-OIXR1PCX,18.52,9.0,merchant__bigboxretailer,607.61,2025-01-29 21:34:24.000,2025-01-29 20:04:23.000
R-PU6AEVKY,O-FUH3C1HO,P-R80WGNC9,C-VS8DUCBS,881.18,3.0,merchant__bigboxretailer,664.54,2025-01-29 14:05:47.000,2025-01-29 14:05:58.000
R-1F6HV5NE,O-EAGJAEO5,P-24XYAMNJ,C-UT5BGCL6,551.82,6.0,merchant__bigboxretailer,232.91,2025-01-29 21:21:36.000,2025-01-29 14:37:12.000
R-DSCOJ1RJ,O-3SGVWF7H,P-86UWICUH,C-SMA5XP3A,67.11,7.0,merchant__electronics,589.74,2025-01-29 13:16:25.000,2025-01-29 09:42:37.000
R-JIHDX7WJ,O-RJJAZ7FX,P-Y2RWSLCK,C-J44MBUFS,134.14,5.0,merchant__bigboxretailer,184.19,2025-01-29 21:54:08.000,2025-01-29 01:35:43.000
R-S7889HRH,O-KLV42S0P,P-1KUMBXBO,C-JH9ALT1I,75.66,3.0,merchant__clothing,398.25,2025-01-29 03:48:23.000,2025-01-29 08:51:42.000
R-H5P7495D,O-EZ8D78OC,P-17VW055N,C-E3CQKVKY,324.04,8.0,merchant__electronics,369.27,2025-01-29 08:45:05.000,2025-01-29 19:54:42.000
R-BDSXIOID,O-M4L1DQJ5,P-I82KT6GS,C-EKEAUW84,206.37,3.0,merchant__electronics,168.66,2025-01-29 10:19:57.000,2025-01-29 00:07:22.000
R-P2OKZ7MN,O-GK9HCLPE,P-NCFZW74X,C-ZKB7M9MU,115.7,9.0,merchant__bigboxretailer,550.2,2025-01-29 16:34:23.000,2025-01-29 22:02:16.000
R-56WT6RVM,O-JAIQ5YK0,P-EOPE7IHA,C-9EHAF01N,53.22,6.0,merchant__clothing,168.89,2025-01-30 05:51:10.000,2025-01-30 06:58:35.000
R-G1IO58UK,O-QO34KGLR,P-17VW055N,C-H7POWF0G,73.97,1.0,merchant__electronics,757.6,2025-01-30 17:40:41.000,2025-01-30 10:23:39.000
R-MRHMPD85,O-GT0EJLNY,P-X5JEKM0B,C-XN7D8IU9,102.56,2.0,merchant__electronics,366.13,2025-01-30 17:54:02.000,2025-01-30 12:08:20.000
R-1ABHK1IG,O-APYFVG8S,P-FBIWQ337,C-N204IVTD,583.78,8.0,merchant__bigboxretailer,253.97,2025-01-30 10:38:46.000,2025-01-30 23:01:16.000
R-1ABHK1IG,O-J3RRGXEE,P-PSGTPT0C,C-O49URTYU,759.04,4.0,merchant__electronics,568.45,2025-01-30 02:31:08.000,2025-01-30 01:45:21.000
R-Y6QAV00K,O-G86L9AAN,P-DK4WOLO6,C-AGJ6QP53,363.96,10.0,merchant__electronics,184.19,2025-01-30 17:30:45.000,2025-01-30 14:15:25.000
R-Y145YRYN,O-X044GPET,P-ANQV2M79,C-MXIO2JU0,87.75,5.0,merchant__bigboxretailer,557.74,2025-01-30 08:07:11.000,2025-01-30 16:54:42.000
R-KML93GER,O-XTBMTCVW,P-X5JEKM0B,C-FWQYSKMB,106.67,3.0,merchant__bigboxretailer,756.9,2025-01-30 20:09:24.000,2025-01-30 14:59:33.000
R-R07LLHNV,O-257ARYXW,P-3QPJTNTV,C-MTWA7FBG,414.6,10.0,merchant__bigboxretailer,123.53,2025-01-30 00:47:02.000,2025-01-30 01:55:59.000
R-1T2UUQ75,O-MFIW20XE,P-ARA49TZS,C-6E5DAC82,13.14,10.0,merchant__electronics,33.05,2025-01-30 11:20:47.000,2025-01-30 00:47:37.000
R-5D4CEOBT,O-J3RRGXEE,P-24XYAMNJ,C-69FJO0CE,374.19,6.0,merchant__electronics,742.21,2025-01-30 15:36:56.000,2025-01-30 08:42:18.000
R-4FNFBEKD,O-4P5O75ZR,P-6R63U2JU,C-ISIPTHL5,192.78,3.0,merchant__bigboxretailer,262.26,2025-01-30 22:13:54.000,2025-01-30 17:59:03.000
R-HISAKSIJ,O-TF79XY3P,P-88I28DAN,C-DYNPI7RQ,55.2,7.0,merchant__electronics,280.36,2025-01-30 03:34:40.000,2025-01-30 12:40:21.000
R-4MTOTZCR,O-QF1FN5ZC,P-09HVI1I7,C-9YIM9W52,521.37,3.0,merchant__clothing,617.5,2025-01-30 04:05:11.000,2025-01-30 03:25:15.000
R-VGPMB5LA,O-GLB8S0V4,P-GLYGF0FD,C-0S5A9TS9,336.88,1.0,merchant__clothing,296.86,2025-01-30 10:40:52.000,2025-01-30 11:14:20.000
R-U141B0VC,O-YJCH9XWZ,P-FBIWQ337,C-BEPHH4OF,4.74,8.0,merchant__bigboxretailer,245.38,2025-01-30 01:47:42.000,2025-01-30 12:38:12.000
R-QS8YQN7M,O-VQ5ZFQTJ,P-1KUMBXBO,C-UPH6WIBJ,172.94,6.0,merchant__electronics,321.5,2025-01-30 12:33:04.000,2025-01-30 17:37:41.000
R-RWJW86DG,O-T0O328UB,P-WEHJV5MG,C-PHDUMOLX,758.4,2.0,merchant__electronics,763.88,2025-01-31 13:12:03.000,2025-01-31 17:33:13.000
R-LFJAMRR7,O-J79CPAJO,P-X5JEKM0B,C-3FM9IKHA,239.25,6.0,merchant__bigboxretailer,559.38,2025-01-31 18:28:53.000,2025-01-31 17:21:56.000
R-7B924SNG,O-7MMOTXCH,P-X5JEKM0B,C-40YVDKMJ,13.87,2.0,merchant__electronics,447.64,2025-01-31 11:27:35.000,2025-01-31 18:16:26.000
R-YIL56XU8,O-BZU2WO2T,P-YS1Q5YHK,C-MLLY5C0S,307.68,8.0,merchant__electronics,400.15,2025-01-31 20:19:39.000,2025-01-31 22:50:02.000
R-I1VWQCBT,O-M3D2849P,P-JM1OCRS6,C-JEKKTGSU,440.94,9.0,merchant__bigboxretailer,227.21,2025-01-31 10:02:35.000,2025-01-31 15:58:16.000
R-CF0TOMK3,O-1NZZPMAI,P-17VW055N,C-643BURSL,170.02,5.0,merchant__bigboxretailer,340.86,2025-01-31 16:56:27.000,2025-01-31 14:34:08.000
R-4RFRSA8H,O-W66RS5NQ,P-09HVI1I7,C-YZ52JGOY,4.6,7.0,merchant__bigboxretailer,317.18,2025-01-31 22:49:59.000,2025-01-31 17:17:27.000
R-RXU0C7P8,O-2QFOQ1XJ,P-R80WGNC9,C-CC6US2UL,85.39,9.0,merchant__bigboxretailer,790.6,2025-02-01 21:08:30.000,2025-02-01 05:17:30.000
R-E7916YKW,O-L8RWB8B6,P-TMFDHTNI,C-WEDFOCPQ,240.15,10.0,merchant__electronics,615.67,2025-02-01 07:01:29.000,2025-02-01 09:03:47.000
R-OL4TSW65,O-9Q5TT6KC,P-GJNTTNBZ,C-PMTPJ8MG,130.63,4.0,merchant__bigboxretailer,507.18,2025-02-02 11:51:41.000,2025-02-02 02:46:01.000
R-RBWBAAH8,O-J2KXJ0RB,P-88I28DAN,C-9CUTKCDR,121.63,9.0,merchant__electronics,280.09,2025-02-02 10:53:55.000,2025-02-02 01:38:58.000
R-1UYQGSWR,O-VQ5ZFQTJ,P-6BW9THKE,C-RQGE7TGX,49.9,1.0,merchant__electronics,461.46,2025-02-02 02:41:16.000,2025-02-02 20:16:23.000
R-JN5D4HNN,O-GJ5XPFZW,P-X5JEKM0B,C-2ZU2QZHQ,399.58,3.0,merchant__electronics,351.27,2025-02-02 23:43:38.000,2025-02-02 22:49:47.000
R-477R5CIP,O-2ZEX3FIV,P-X5JEKM0B,C-UT5BGCL6,153.47,4.0,merchant__electronics,125.03,2025-02-02 22:25:40.000,2025-02-02 20:18:35.000
R-I6ALTUU8,O-VPEKG03F,P-1FGKWX2V,C-6D7WGAF2,26.53,7.0,merchant__bigboxretailer,356.3,2025-02-02 09:09:00.000,2025-02-02 11:21:51.000
R-5BF4CQXA,O-I47XHAYZ,P-JM1OCRS6,C-W9KS3PKP,458.11,8.0,merchant__clothing,16.9,2025-02-02 06:28:49.000,2025-02-02 06:19:34.000
R-DXDGZP0B,O-TS7HIURS,P-7O91ZPJP,C-QJLBBGHG,489.63,5.0,merchant__electronics,762.1,2025-02-02 16:23:53.000,2025-02-02 21:36:02.000
R-LG1FAPDT,O-MBP4TM8P,P-14Z846TC,C-3OC2L06E,420.44,9.0,merchant__bigboxretailer,180.4,2025-02-02 18:10:37.000,2025-02-02 05:35:12.000
R-OL4TSW65,O-HUI5HU87,P-R80WGNC9,C-7JSGCAVY,558.19,2.0,merchant__bigboxretailer,118.06,2025-02-02 14:27:44.000,2025-02-02 12:34:32.000
R-SDVFWIV9,O-DFN05XEM,P-PSGTPT0C,C-XN7D8IU9,3.19,5.0,merchant__electronics,356.83,2025-02-02 22:20:01.000,2025-02-02 07:23:11.000
R-LPGZTD95,O-TK9V0RW0,P-WEHJV5MG,C-UIN7ZJAB,150.04,9.0,merchant__bigboxretailer,428.29,2025-02-02 15:59:04.000,2025-02-02 00:53:09.000
R-GU8W2C1X,O-LIHJWLPC,P-PSGTPT0C,C-3IC68BTQ,217.34,5.0,merchant__electronics,39.49,2025-02-02 14:19:06.000,2025-02-02 21:05:27.000
R-HM7NEYS9,O-XSXTGO38,P-14Z846TC,C-TEJ3SA85,85.15,4.0,merchant__electronics,503.81,2025-02-03 05:10:21.000,2025-02-03 00:10:43.000
R-A6F5LNN5,O-ORCR199O,P-41V30DW4,C-8NDZU373,797.39,6.0,merchant__bigboxretailer,135.81,2025-02-03 10:45:09.000,2025-02-03 23:51:24.000
R-FE19YJHT,O-GK9HCLPE,P-G0AEWWH1,C-RQGE7TGX,826.55,8.0,merchant__clothing,100.73,2025-02-03 17:09:35.000,2025-02-03 22:06:55.000
R-VI5FI9VK,O-TTCWCETK,P-88I28DAN,C-YR8JCK4V,81.26,6.0,merchant__electronics,434.03,2025-02-03 23:04:27.000,2025-02-03 13:56:28.000
R-3P7F2L7T,O-1CNR3FVG,P-ARA49TZS,C-WM504F2F,116.28,10.0,merchant__electronics,43.17,2025-02-03 10:53:40.000,2025-02-03 05:00:24.000
R-F5OE9ZDC,O-9QJZS5Y0,P-ANQV2M79,C-0FADEJ8L,205.21,2.0,merchant__bigboxretailer,556.65,2025-02-03 08:49:12.000,2025-02-03 05:30:13.000
R-SQP60H8S,O-FTM05UAO,P-17VW055N,C-ZKB7M9MU,335.37,10.0,merchant__clothing,106.22,2025-02-03 07:42:20.000,2025-02-03 07:25:26.000
R-I9OWI4JI,O-YXAGGE99,P-AJ2G8KSW,C-2MXRR9OY,99.3,8.0,merchant__bigboxretailer,591.43,2025-02-03 02:26:38.000,2025-02-03 00:21:54.000
R-8F4LA5A6,O-02EBT9C9,P-ANQV2M79,C-Y7QMOPQR,129.84,1.0,merchant__bigboxretailer,850.13,2025-02-03 07:31:52.000,2025-02-03 15:44:52.000
R-LRIEQMCB,O-EE7EISZS,P-FLJC8ZF6,C-MPQA5ZDF,343.07,5.0,merchant__bigboxretailer,677.04,2025-02-03 18:32:24.000,2025-02-03 04:37:51.000
R-PZTU4CPB,O-UC1913FB,P-VIJEYOYB,C-WEDFOCPQ,893.6,2.0,merchant__electronics,292.23,2025-02-03 23:42:17.000,2025-02-03 08:09:50.000
R-R9C0LTCV,O-RMZ4KU9H,P-H8SRYPZ7,C-N4IWGTCC,24.23,8.0,merchant__electronics,32.5,2025-02-03 22:46:28.000,2025-02-03 13:39:09.000
R-6FD8US3K,O-IZ01WHC8,P-VIJEYOYB,C-GM43JXY4,219.66,7.0,merchant__electronics,555.67,2025-02-03 16:34:09.000,2025-02-03 19:38:27.000
R-X0EPYTDA,O-Z2DIJMG4,P-EOPE7IHA,C-ZKGMQPUC,18.43,9.0,merchant__bigboxretailer,29.42,2025-02-03 17:13:38.000,2025-02-03 02:28:09.000
R-WACB72B0,O-XTBMTCVW,P-4L2BPQDZ,C-562MJWT0,233.49,7.0,merchant__electronics,396.47,2025-02-03 11:08:23.000,2025-02-03 07:27:09.000
R-DIF3WW1L,O-CR1778ZA,P-8BHI76F5,C-0S8H02H9,13.87,6.0,merchant__electronics,136.54,2025-02-03 17:14:02.000,2025-02-03 18:53:17.000
R-V8RQOEVL,O-3F2C9XRI,P-Y1E6PTO7,C-39CF0U7B,586.51,8.0,merchant__electronics,454.47,2025-02-03 16:21:43.000,2025-02-03 17:14:42.000
R-21FPMWUV,O-FOTAMR2K,P-6BW9THKE,C-Z2RZNW2V,70.14,2.0,merchant__electronics,749.33,2025-02-03 12:49:41.000,2025-02-03 10:49:24.000
R-8YSK7M8L,O-KKNR1YMN,P-09HVI1I7,C-MPQA5ZDF,165.52,3.0,merchant__bigboxretailer,587.83,2025-02-03 06:07:30.000,2025-02-03 18:18:00.000
R-RPQO7JRE,O-YIOB0JEM,P-6R63U2JU,C-2MXRR9OY,203.86,1.0,merchant__electronics,444.3,2025-02-04 22:40:06.000,2025-02-04 05:11:37.000
R-YUOB63B9,O-DWRW2O7R,P-RDU4ZGRH,C-LRBD2VJ0,78.3,8.0,merchant__electronics,534.08,2025-02-04 01:37:03.000,2025-02-04 12:05:10.000
R-IVXV4SYZ,O-HI432PF6,P-8BHI76F5,C-RSR60WM0,214.72,8.0,merchant__bigboxretailer,40.03,2025-02-04 15:23:16.000,2025-02-04 15:38:38.000
R-L5Z4KLQ8,O-ET2VGCY7,P-FBIWQ337,C-WSBW93YV,823.24,5.0,merchant__bigboxretailer,919.99,2025-02-04 09:37:32.000,2025-02-04 07:10:59.000
R-T55N1N5Z,O-TK9V0RW0,P-FBIWQ337,C-Y2VC7NCY,420.44,5.0,merchant__bigboxretailer,677.04,2025-02-04 06:27:37.000,2025-02-04 06:03:12.000
R-DI4T10XK,O-P3OBZCOA,P-CPDTNDJE,C-FGUHL5LK,335.72,7.0,merchant__electronics,302.91,2025-02-04 19:30:35.000,2025-02-04 00:11:11.000
R-6XNP5BN0,O-L6Y11VVE,P-JZNBOAO0,C-N204IVTD,888.2,5.0,merchant__bigboxretailer,705.59,2025-02-04 15:57:31.000,2025-02-04 15:01:27.000
R-RH6707KR,O-22FU65GC,P-XU5MN3U7,C-VM94LPNW,238.83,3.0,merchant__clothing,234.87,2025-02-04 14:32:46.000,2025-02-04 10:34:24.000
R-PX4V3RQZ,O-BXEASV4Q,P-AJ2G8KSW,C-Y2VC7NCY,390.16,2.0,merchant__electronics,273.73,2025-02-04 05:57:19.000,2025-02-04 14:37:23.000
R-0CQZDRV6,O-MUJO8E8Y,P-FLJC8ZF6,C-WL6Y9GIN,57.27,3.0,merchant__clothing,313.7,2025-02-04 23:33:35.000,2025-02-04 06:06:55.000
R-6ZAG9JVM,O-Y1N3J7SE,P-BQUWMGGX,C-MQMEGBP3,67.38,6.0,merchant__bigboxretailer,555.23,2025-02-05 22:25:49.000,2025-02-05 12:17:26.000
R-S9QQEX1T,O-L8WSTMQZ,P-DK4WOLO6,C-0FADEJ8L,133.02,7.0,merchant__bigboxretailer,706.5,2025-02-05 22:06:29.000,2025-02-05 20:05:22.000
R-8YP1CLMI,O-34DC7AEY,P-GLYGF0FD,C-I7HSLZF7,70.14,2.0,merchant__bigboxretailer,440.62,2025-02-05 12:51:27.000,2025-02-05 01:38:57.000
R-0KRSMPOJ,O-4OEKKMEE,P-8BHI76F5,C-BDOYZKB7,132.1,1.0,merchant__bigboxretailer,451.54,2025-02-05 12:56:30.000,2025-02-05 13:37:51.000
R-IQIVRVL7,O-X0481W6H,P-24XYAMNJ,C-0BQD92IF,45.52,10.0,merchant__electronics,210.28,2025-02-05 16:28:29.000,2025-02-05 14:54:26.000
R-64RT6KSH,O-ZEUPL570,P-FEA649UJ,C-PMTPJ8MG,73.28,7.0,merchant__clothing,604.13,2025-02-05 17:24:31.000,2025-02-05 06:29:57.000
R-S5CVK4OB,O-NYWCJVTK,P-PSGTPT0C,C-LH01MQIA,22.71,9.0,merchant__electronics,339.93,2025-02-05 19:18:21.000,2025-02-05 10:27:02.000
R-9M9E8RL8,O-L6Y11VVE,P-PSGTPT0C,C-WEY4MAF8,408.48,4.0,merchant__bigboxretailer,964.04,2025-02-05 05:55:54.000,2025-02-05 15:30:20.000
R-984ST0FT,O-7N7X6EYG,P-WEHJV5MG,C-D2ZG3UGF,295.21,6.0,merchant__electronics,206.79,2025-02-05 18:09:51.000,2025-02-05 12:36:22.000
R-X2TYN97W,O-H03BMOCY,P-VIJEYOYB,C-ER6P2WNX,148.78,10.0,merchant__electronics,416.44,2025-02-05 21:20:00.000,2025-02-05 17:33:47.000
R-1BZ7T672,O-1NZZPMAI,P-RUWT9IQL,C-KF3LX83J,461.9,1.0,merchant__bigboxretailer,445.62,2025-02-05 22:35:33.000,2025-02-05 08:09:44.000
R-GB2RVTC1,O-IKOJ8O8D,P-Y2RWSLCK,C-OM3OW7J2,239.89,9.0,merchant__bigboxretailer,607.67,2025-02-05 22:40:04.000,2025-02-05 11:15:24.000
R-TIVV9SOL,O-6L1B8D4I,P-17VW055N,C-WEDFOCPQ,71.0,7.0,merchant__bigboxretailer,557.31,2025-02-05 07:49:22.000,2025-02-05 18:02:11.000
R-UDAY0ORC,O-C69EM3MO,P-PSGTPT0C,C-QXUKQAQU,146.37,7.0,merchant__bigboxretailer,960.72,2025-02-05 04:08:46.000,2025-02-05 12:58:55.000
R-0OJY05TW,O-2CJCM8RU,P-2COKN5Z7,C-LM3UPLL2,192.78,4.0,merchant__electronics,178.37,2025-02-05 08:20:59.000,2025-02-05 02:54:54.000
R-JFELH6BS,O-ORY58851,P-H8SRYPZ7,C-0P7K2H73,413.11,2.0,merchant__electronics,176.53,2025-02-05 17:43:26.000,2025-02-05 14:32:05.000
R-OEQ4DFNE,O-JVL9XO14,P-RDU4ZGRH,C-6UIYHCB5,311.1,4.0,merchant__electronics,700.78,2025-02-06 22:24:01.000,2025-02-06 23:35:37.000
R-TKLM9SJO,O-X53YGOZI,P-YS1Q5YHK,C-1095VC9Y,74.13,9.0,merchant__electronics,557.24,2025-02-06 00:46:30.000,2025-02-06 21:34:45.000
R-WHDO07E7,O-WAZTW5JN,P-Y2RWSLCK,C-QRWTKJ2G,174.2,8.0,merchant__electronics,181.11,2025-02-06 13:03:22.000,2025-02-06 17:44:33.000
R-N8GO5KTO,O-8QRV2BCH,P-VP08CDK1,C-0ZJE08VE,52.31,4.0,merchant__clothing,361.0,2025-02-06 22:51:50.000,2025-02-06 23:26:00.000
R-JIS6LQ3L,O-UFIEOKWZ,P-G0AEWWH1,C-3OC2L06E,422.9,8.0,merchant__electronics,321.18,2025-02-06 22:51:56.000,2025-02-06 02:34:52.000
R-TVK3A9JF,O-Q7ZILC7C,P-RDU4ZGRH,C-CP5ZK8NY,19.34,5.0,merchant__electronics,648.34,2025-02-06 20:38:46.000,2025-02-06 16:57:11.000
R-VD483PO4,O-SGGGYFFN,P-G0AEWWH1,C-09SPV767,401.26,2.0,merchant__electronics,304.77,2025-02-06 12:55:55.000,2025-02-06 03:28:54.000
R-09ZWOLNB,O-U5VYGP72,P-Z1Q1R8RB,C-IF4ZQ1SI,472.52,4.0,merchant__clothing,446.71,2025-02-06 22:48:32.000,2025-02-06 19:26:25.000
R-7R6HSH9C,O-FKL2AO0N,P-14Z846TC,C-FIXF2S3W,265.44,6.0,merchant__electronics,496.97,2025-02-06 13:02:43.000,2025-02-06 18:44:04.000
R-SVVMZBV5,O-KLIH0OIF,P-DK4WOLO6,C-SFHGOXMD,371.3,1.0,merchant__electronics,423.27,2025-02-07 04:51:50.000,2025-02-07 23:45:58.000
R-DWP43JJ4,O-M9DNBXO4,P-86UWICUH,C-2VG5A3R4,49.9,2.0,merchant__bigboxretailer,192.12,2025-02-07 17:38:46.000,2025-02-07 23:39:29.000
R-SXVRWXXH,O-XNVJVGET,P-GLYGF0FD,C-9EHAF01N,338.75,6.0,merchant__clothing,450.81,2025-02-08 11:54:05.000,2025-02-08 05:18:29.000
R-5D4CEOBT,O-0GWXSONJ,P-7YGKX2EQ,C-8FZJO86O,104.0,3.0,merchant__electronics,353.47,2025-02-08 03:51:27.000,2025-02-08 08:41:28.000
R-CE4SUOPE,O-R3OG31ZK,P-JM1OCRS6,C-KNSQK793,876.85,2.0,merchant__electronics,112.06,2025-02-09 19:08:14.000,2025-02-09 02:57:03.000
R-6XNP5BN0,O-S0CKGM00,P-1FGKWX2V,C-438T9HX1,307.25,8.0,merchant__clothing,143.76,2025-02-09 14:46:23.000,2025-02-09 07:21:01.000
R-L3O6TDAE,O-W97FKZNN,P-1FGKWX2V,C-O976R1U0,187.83,9.0,merchant__electronics,918.53,2025-02-09 19:01:15.000,2025-02-09 15:26:29.000
R-1MCGFAD6,O-GEKDBKC8,P-Y2RWSLCK,C-MPQA5ZDF,84.01,9.0,merchant__bigboxretailer,331.39,2025-02-09 02:52:21.000,2025-02-09 18:29:46.000
R-R1I83BWZ,O-Z5ANFDYI,P-Y1E6PTO7,C-0FADEJ8L,159.43,8.0,merchant__electronics,827.62,2025-02-09 07:49:45.000,2025-02-09 14:49:55.000
R-8UDYTHM9,O-7EUPPXVB,P-JM1OCRS6,C-YR8JCK4V,160.88,4.0,merchant__electronics,320.89,2025-02-09 05:25:31.000,2025-02-09 11:29:53.000
R-PU48NC5A,O-XSSCZGV3,P-I82KT6GS,C-2VG5A3R4,115.7,8.0,merchant__electronics,37.57,2025-02-09 10:08:51.000,2025-02-09 17:59:07.000
R-YONRBPGS,O-UC1913FB,P-G0AEWWH1,C-ZKGMQPUC,196.82,8.0,merchant__clothing,336.33,2025-02-09 12:38:27.000,2025-02-09 13:06:06.000
R-7MRPC2TU,O-1ZHRY1BL,P-R80WGNC9,C-7M4DW0TJ,101.46,6.0,merchant__bigboxretailer,250.69,2025-02-09 22:42:22.000,2025-02-09 23:58:07.000
R-5FT6Q698,O-1HP6C2X1,P-ARA49TZS,C-6NTZ7KGY,808.85,2.0,merchant__electronics,137.35,2025-02-09 18:02:52.000,2025-02-09 14:42:12.000
R-UHPA6FCN,O-RUSJAQRN,P-WEHJV5MG,C-LPNF02Z3,122.43,3.0,merchant__bigboxretailer,357.66,2025-02-09 06:20:01.000,2025-02-09 00:28:55.000
R-XLSHUAMS,O-VL9HYJF0,P-JM1OCRS6,C-RQGE7TGX,345.39,8.0,merchant__electronics,144.81,2025-02-09 18:56:49.000,2025-02-09 22:24:27.000
R-AR047Z6F,O-I6UW3K82,P-8BHI76F5,C-QRWTKJ2G,61.15,9.0,merchant__bigboxretailer,16.2,2025-02-09 17:57:18.000,2025-02-09 13:07:42.000
